Function,Algorithm,Mean,Std,Best,Median,Worst,TimeTotal_s,TimeMean_s,Rank
F6,WSO,3015399728.04737,1249929211.90465,488484792.502902,3234094550.73227,5311604230.50377,10.6925462,0.356418206666667,8
F6,BMJAYA,4779.56768896672,4819.10407139079,1918.08829025701,2276.10839802979,23913.6980777413,22.1788638,0.73929546,2
F6,DE,3143.70411531696,3285.48979172051,1823.77389922594,1893.26356261742,15403.1586777927,27.4564469,0.915214896666667,1
F6,JAYA,255112.37710599,703456.596344647,20975.0621164976,37410.3234921393,3770830.55770414,22.1709788,0.739032626666667,4
F6,SBOA,21002.8628016041,7365.76650115453,2049.18649059448,24875.7397439012,25310.7564366603,29.9590809,0.99863603,3
F6,DOA,22401653.9096007,11120583.9148062,6404303.13556872,23872249.3663123,64107446.3020232,27.9078827,0.930262756666667,5
F7,PSO,2077.71222508742,36.1179883397955,2031.59454852703,2072.83802159497,2185.70794472981,26.4875956,0.882919853333333,3
F7,GWO,2225.05056319539,39.5189929322583,2151.50426306843,2232.19468654625,2307.44190672793,28.3150132,0.943833773333333,7
F7,WSO,2314.20650247371,34.9686130931467,2200.88974297342,2313.2118344976,2369.23344648105,29.7091151,0.990303836666667,8
F7,BMJAYA,2128.74965625176,80.3232156766789,2031.46748687617,2104.27492801827,2370.72088968162,39.3680377,1.31226792333333,5
F7,DE,2018.02462537006,12.249625537651,2000.31244216493,2022.37447612699,2050.09477370295,44.5983166,1.48661055333333,1
F7,JAYA,2113.47642163645,30.3593617383083,2062.82680145371,2113.1464999618,2186.55757000407,45.5833961,1.51944653666667,4
F7,SBOA,2039.88328391073,13.2739987778059,2022.62095450802,2035.33902080515,2063.7917837085,53.4545423,1.78181807666667,2
F7,DOA,2130.83627814833,39.1254965270791,2039.5326872436,2143.709795386,2184.97958594026,53.5107105,1.78369035,6
F8,PSO,2266.11090559027,55.6792430461555,2224.66383409058,2237.32843165283,2394.54781889684,33.3467575,1.11155858333333,6
F8,GWO,2251.87387957298,15.8063426440035,2229.69259660373,2258.29382290258,2278.23393758077,33.1158032,1.10386010666667,4
F8,WSO,2845.59999235607,188.600118623767,2312.92727520232,2878.92149329495,3138.72495560836,37.5227897,1.25075965666667,8
F8,BMJAYA,2255.18264256369,51.9747985235895,2221.32243849712,2225.68857761402,2365.16663132678,45.4745109,1.51581703,5
F8,DE,2222.3988829425,6.30609882934362,2204.4274476009,2224.90742376032,2226.42847469562,49.5328964,1.65109654666667,1
F8,JAYA,2244.16444736199,7.11338911679587,2234.04751445669,2243.00375814255,2261.98166712809,55.7867019,1.85955673,3
F8,SBOA,2225.05394729,2.5768311617648,2222.12589042171,2224.41650933055,2231.27201467682,63.7226323,2.12408774333333,2
F8,DOA,2278.06381049438,46.6178873045927,2238.70519038937,2257.79003614777,2400.03681794506,62.3584646,2.07861548666667,7
F9,PSO,2589.53493376179,61.4451567539808,2487.9562419582,2586.62800568813,2694.79040862042,25.6979039,0.856596796666667,7
F9,GWO,2549.43726771587,29.8278214417539,2510.01208002913,2541.68996483509,2621.67412143531,26.5429153,0.884763843333333,6
F9,WSO,3239.63039072995,149.358766452603,2869.32784606251,3255.01281569762,3487.90438204492,29.6427497,0.988091656666667,8
F9,BMJAYA,2480.78127167775,2.26902759489779e-12,2480.78127167775,2480.78127167775,2480.78127167776,38.6481065,1.28827021666667,2
F9,DE,2480.78127167775,0,2480.78127167775,2480.78127167775,2480.78127167775,43.7006275,1.45668758333333,2
F9,JAYA,2480.78127167775,7.32771663906642e-12,2480.78127167775,2480.78127167775,2480.78127167777,45.8482675,1.52827558333333,2
F9,SBOA,2480.78145350656,0.000277851031675361,2480.78127193339,2480.78130973651,2480.78239294416,64.3336186,2.14445395333333,4
F9,DOA,2517.83895814419,33.6773502015823,2490.43267006835,2503.55493807193,2653.79235646185,45.2559962,1.50853320666667,5
F10,PSO,4555.03877122702,828.351473772575,2531.25065624964,4722.34128827208,5863.55807881008,26.035081,0.867836033333333,6
F10,GWO,3348.58838270162,1251.41377610704,2500.8940923485,2713.60755668516,5721.31063545202,21.1598141,0.705327136666667,3
F10,WSO,5525.18262768945,1648.77829269634,2857.99858688953,6406.91310785541,7297.18659156263,23.8241044,0.794136813333333,8
F10,BMJAYA,4192.99210836314,1348.29758226138,2500.53766879722,4263.28400697637,7099.09783588048,37.525656,1.2508552,5
F10,DE,2562.99318651467,163.347280503616,2500.42096428274,2500.4927480328,3309.62529447005,38.6925431,1.28975143666667,1
F10,JAYA,4847.94554010591,1452.87676300747,2500.43221398211,5529.25830378324,6550.8398946113,38.5265276,1.28421758666667,7
F10,SBOA,2583.86876922233,337.393026734053,2500.44071614424,2500.61605215931,4191.52629068642,66.0016068,2.20005356,2
F10,DOA,4048.29103376903,1173.09899973678,2500.6469719726,4608.74991810006,5466.32784517528,38.6206716,1.28735572,4
F11,PSO,5251.80221792258,981.443472600089,3498.53223133122,5434.25080649957,7449.40318035856,29.3581721,0.978605736666667,7
F11,GWO,3674.05382326939,203.963415256813,3364.10197813386,3669.88514151133,4066.24063695208,33.2693472,1.10897824,6
F11,WSO,10930.9306502407,1573.11483353103,7337.79552594784,11227.9887656343,13255.3712713802,34.6863274,1.15621091333333,8
F11,BMJAYA,2894.03279347307,86.9744499593716,2600,2900,3000,45.9421292,1.53140430666667,1
F11,DE,2926.66666666667,44.9776445108804,2900,2900,3000,49.6601768,1.65533922666667,3
F11,JAYA,2906.6666666672,69.1491807283301,2600.00000000074,2900.00000000054,3000.00000000097,47.2941106,1.57647035333333,2
F11,SBOA,2969.14740048296,102.798142830655,2600.00374582119,3000.00012946034,3159.13138326508,87.003896,2.90012986666667,4
F11,DOA,3170.8595988895,99.3810216253094,2936.78620190309,3168.63887765941,3324.17630719084,59.7145403,1.99048467666667,5
F12,PSO,3017.82137898846,51.0182558560393,2946.33845126801,3011.38325868263,3164.86297579477,32.8827048,1.09609016,6
F12,GWO,2987.49875126063,15.2505116035451,2952.53960842682,2981.5818392045,3011.66470806876,35.1921693,1.17307231,5
F12,WSO,3235.43033372895,61.3563365879983,3085.12496286209,3243.45071555714,3354.30105175053,43.2028702,1.44009567333333,8
F12,BMJAYA,2963.21494652673,22.5177497522383,2938.78618154568,2957.15802079837,3038.95530625919,47.4019824,1.58006608,4
F12,DE,2942.68541573219,11.4457633391971,2934.48899080739,2940.55736904805,2997.92233433713,53.421356,1.78071186666667,1
F12,JAYA,2952.28599973413,17.030621665488,2937.79403520563,2946.03950051634,3009.6258765329,53.52346,1.78411533333333,3
F12,SBOA,2943.21796191301,2.351093850558,2938.7908446284,2943.66741126845,2947.91737854119,82.8012389,2.76004129666667,2
F12,DOA,3029.1688050599,75.4663800991025,2944.32762350107,2995.92698712507,3281.38018062947,60.7440337,2.02480112333333,7
